__run_id,cpu_governor,load_type,load_level,experimental_condition,total_application_energy,total_machine_energy,DRAM_ENERGY (J),PACKAGE_ENERGY (J),media_service_energy_joules,home_timeline_service_energy_joules,compose_post_service_energy_joules,throughput,latency_p50,latency_p90,latency_p95,latency_p99,run_time,cpu_usage_mean,cpu_freq_mean,memory_utilization,USED_MEMORY,TOTAL_MEMORY
run_1_repetition_4,performance,media,medium,performance_media_medium,166.43,6143.7022705078125,1845.20703125,4298.4952392578125,3.85,29.73,132.85,0.00641688661670366,140,220,250,280,120.76871633529665,19.472266595225683,2757.625,0.04366264800607385,17653958063.603306,404326326272
run_16_repetition_3,powersave,compose_post,medium,powersave_compose_post_medium,300.34,5595.915954589858,1797.9774780273438,3797.9384765625146,16.79,75.32,208.23,0.00427689403769906,250,340,400,500,121.41236853599548,66.20192701619912,799.625,0.04401796437854174,17797621827.14754,404326326272
run_50_repetition_4,schedutil,home_timeline,high,schedutil_home_timeline_high,43.13,3048.339233398394,442.5988769530959,2605.740356445298,0,43.13,0,0.01277211921471927,72,90,130,160,121.12528800964355,7.53495086984495,1596.0625,0.04423538468776521,17885530582.032787,404326326272
run_41_repetition_8,conservative,home_timeline,high,conservative_home_timeline_high,30.18,3125.4531860351562,464.48089599609375,2660.9722900390625,0,30.18,0,0.01246296617477046,73,92,130,170,121.31990909576416,7.2670494407476465,945.53125,0.04427575213077817,17901852201.967213,404326326272
run_13_repetition_6,powersave,home_timeline,medium,powersave_home_timeline_medium,36.4,3074.9978027343896,463.5515747070603,2611.446228027329,0,36.4,0,0.01400112775154044,69,87,110,130,121.5546417236328,8.205319240841954,799.6875,0.044237935646573134,17886562001.836067,404326326272
run_32_repetition_7,ondemand,home_timeline,high,ondemand_home_timeline_high,18.87,3157.2909545898874,445.1911621094041,2712.0997924804833,0,18.87,0,0.01276543691651962,71,90,130,170,121.20051550865172,5.436682132255958,1134.09375,0.044284596246258565,17905428110.688526,404326326272
run_15_repetition_0,powersave,compose_post,low,powersave_compose_post_low,361.06,5376.144287109331,1692.6727905273146,3683.4714965820167,19.09,119.53,222.44,0.01309780427802981,73,97,99,99,121.34016370773315,54.335376312834065,799.71875,0.044208787489957574,17874776634.754097,404326326272
run_16_repetition_6,powersave,compose_post,medium,powersave_compose_post_medium,439.91,5602.472351074262,1799.1997680664354,3803.272583007827,11.66,118.14,310.11,0.00414007885256133,240,340,370,410,121.38572430610655,65.44757444921453,799.8125,0.044393197457217544,17949338439.34426,404326326272
run_47_repetition_3,schedutil,media,high,schedutil_media_high,167.45000000000002,6147.755798339873,1892.950378417998,4254.805419921875,4.42,34.82,128.21,0.00519287513792225,160,250,290,710,121.49674916267396,19.50277627247279,1587.625,0.04474464361932316,18091437374.95082,404326326272
run_34_repetition_8,ondemand,compose_post,medium,ondemand_compose_post_medium,270.9,7323.947204589873,2276.8362426758104,5047.1109619140625,9.29,55.64,205.97,0.00431029101983477,240,350,370,430,120.6226999759674,35.29728220252336,1130.65625,0.04520798842644492,18278779878.61157,404326326272
run_24_repetition_5,userspace,compose_post,low,userspace_compose_post_low,407.28999999999996,6972.229858398408,2417.183166503877,4555.046691894531,11.23,83.79,312.27,0.01635016948699517,65,82,85,87,121.1532039642334,48.41110485824487,908.84375,0.04538374906221783,18349844530.77686,404326326272
run_7_repetition_1,performance,compose_post,medium,performance_compose_post_medium,205.64,7801.507263183565,2353.054016113252,5448.4532470703125,8.39,60.36,136.89,0.00455865822105018,230,340,430,510,120.54520559310912,30.4318358221453,2765.03125,0.04555940537966692,18420867004.29752,404326326272
run_45_repetition_1,schedutil,media,low,schedutil_media_low,142.26999999999998,7512.7597045897855,2423.323547363223,5089.4361572265625,6.5,41.86,93.91,0.06520955773882596,15,22,23,27,120.60085558891296,18.420077213478724,1524.5,0.045810061129966766,18522213722.97521,404326326272
run_31_repetition_5,ondemand,home_timeline,medium,ondemand_home_timeline_medium,18.7,3135.088195800752,449.1066284179687,2685.9815673827834,0,18.7,0,0.01367794899288346,71,90,110,140,120.78546857833862,5.007913199214896,1063.59375,0.04611095410682438,18643872674.909092,404326326272
run_24_repetition_14,userspace,compose_post,low,userspace_compose_post_low,445.64,7065.526062011719,2453.010742187471,4612.515319824248,7.24,110.92,327.48,0.01425443931321193,70,87,93,95,121.3244080543518,46.51935665756769,925.8125,0.04605743248771555,18622232475.27869,404326326272
run_48_repetition_9,schedutil,home_timeline,low,schedutil_home_timeline_low,31.29,3219.888488769502,480.80694580075215,2739.08154296875,0,31.29,0,0.0741371496890391,13,17,17,18,120.56936931610107,6.930107521447389,1667.0625,0.04627451000104718,18710002628.76033,404326326272
run_22_repetition_3,userspace,home_timeline,medium,userspace_home_timeline_medium,22.64,4297.144165039033,1093.4886474609375,3203.655517578096,0,22.64,0,0.01405292741358892,69,87,110,130,121.40005350112916,4.567266976491351,1314.84375,0.046318290258800535,18727704139.540985,404326326272
run_11_repetition_10,powersave,media,high,powersave_media_high,275.54,4598.44805908206,1318.7261962890625,3279.721862792998,10.49,73.19,191.86,0.00498706973397697,170,270,310,790,122.35270285606384,41.374732155625416,799.59375,0.046384932896921145,18754649512.585365,404326326272
run_17_repetition_3,powersave,compose_post,high,powersave_compose_post_high,324.99,5470.475158691406,1709.3777465820312,3761.097412109375,13.52,87.55,223.92,0.001914694617925,370,1200,1600,2100,121.42128348350523,64.71525339336422,799.6875,0.04704188876904803,19020274066.885246,404326326272
run_46_repetition_5,schedutil,media,medium,schedutil_media_medium,192.58,6267.532470703096,1970.249755859375,4297.282714843721,6.11,36.11,150.36,0.00655208711068088,140,210,250,280,120.96173691749571,21.945144849005807,1525.84375,0.047252893894578894,19105588994.115704,404326326272
run_35_repetition_10,ondemand,compose_post,high,ondemand_compose_post_high,250.69,7067.242187499971,2212.4432373046875,4854.798950195283,7.72,68.73,174.24,0.00182581403660344,310,1300,1800,2600,120.72672724723816,31.716419664465562,1161.09375,0.04770131516778226,19286897520.132233,404326326272
run_10_repetition_12,powersave,media,medium,powersave_media_medium,268.76,4775.54998779294,1445.9352416992188,3329.614746093721,11.28,89.89,167.59,0.00704380166820076,130,210,240,280,121.5686526298523,44.56907161777137,799.875,0.047962380179681165,19392452977.311474,404326326272
run_27_repetition_12,ondemand,media,low,ondemand_media_low,189.60000000000002,6171.867065429689,1743.425598144533,4428.441467285156,7.01,51.85,130.74,0.06651425783310835,15,21,23,27,120.60661602020264,25.883514143742065,1244.6875,0.04878129338754288,19723561146.18182,404326326272
run_11_repetition_5,powersave,media,high,powersave_media_high,352.18,4745.842338769524,1403.511291503908,3342.331047265616,9.82,81.38,260.98,0.00539835370498926,160,260,290,690,122.37030124664308,44.5277001065452,799.8125,0.04940578948963168,19976061360.91057,404326326272
run_9_repetition_13,powersave,media,low,powersave_media_low,319.47,5217.890319824221,1674.9376220703143,3542.9526977539062,12.72,85.75,221,0.0848636463942526,11,17,19,24,121.36171269416808,43.565865549152015,799.875,0.050133731057336435,20270387300.72131,404326326272
run_52_repetition_7,schedutil,compose_post,medium,schedutil_compose_post_medium,245.82,7541.974121093752,2304.578369140627,5237.395751953125,5.89,61.64,178.29,0.00437093034770458,240,350,400,430,120.59965014457704,30.213500445015917,1535.125,0.05087170625929304,20568770103.008263,404326326272
run_49_repetition_10,schedutil,home_timeline,medium,schedutil_home_timeline_medium,29.61,2996.4157714843786,416.4689331054724,2579.9468383789062,0,29.61,0,0.01364100536177318,71,90,110,140,120.75676250457764,7.1576522307331905,1727.4375,0.051068150556299284,20648197703.933884,404326326272
run_34_repetition_5,ondemand,compose_post,medium,ondemand_compose_post_medium,178.55,6816.665283203129,1864.004699707035,4952.660583496094,8.35,44.19,126.01,0.00436383271190725,240,350,370,450,120.6542239189148,35.50648988717166,1127.375,0.051020055455450145,20628751588.49587,404326326272
run_51_repetition_12,schedutil,compose_post,low,schedutil_compose_post_low,310.93,6835.360534667976,1806.0787963867188,5029.281738281257,9.73,51.43,249.77,0.02188347519055552,45,56,67,71,120.56440043449402,29.975037387472167,1808.5,0.051221202198117155,20710080512,404326326272
run_16_repetition_12,powersave,compose_post,medium,powersave_compose_post_medium,434.94,5541.756896972656,1771.0322265625,3770.724670410156,12.34,99.45,323.15,0.00403333449204043,240,370,420,510,121.38173174858092,65.80438264056306,799.59375,0.05139504953020373,20780371565.114754,404326326272
run_53_repetition_5,schedutil,compose_post,high,schedutil_compose_post_high,249.96,7412.950561523445,2266.0369873046875,5146.913574218757,5.83,52.3,191.83,0.00175737007677034,300,1400,1800,2800,120.62985420227052,29.151189364693014,1553.90625,0.051509691927208175,20826724504.330578,404326326272
run_42_repetition_3,conservative,compose_post,low,conservative_compose_post_low,268.44,6486.882690429695,1737.6288452148438,4749.253845214851,10.22,89.63,168.59,0.01704193426977638,56,78,110,130,120.69887804985046,34.88669417236647,1013.5625,0.051699805458264934,20903592409.917355,404326326272
run_38_repetition_13,conservative,media,high,conservative_media_high,225.38,4959.704345703125,1254.5372314453125,3705.167114257813,7.37,50.96,167.05,0.00525184781559242,160,250,300,710,121.73024392127992,26.058627713410587,954.90625,0.05197684907455296,21015608437.5082,404326326272
run_27_repetition_4,ondemand,media,low,ondemand_media_low,214.06,6030.471740722656,1746.507568359375,4283.964172363281,7.53,63.66,142.87,0.06554075848307925,15,22,23,28,120.6235601902008,25.548538347844744,1327.9375,0.05256610132220677,21253858634.049587,404326326272
run_35_repetition_2,ondemand,compose_post,high,ondemand_compose_post_high,237.35,6129.9608764648365,1467.482238769524,4662.4786376953125,6.32,66.6,164.43,0.0018200077036303,330,1300,1800,2700,120.657879114151,32.05233710222255,1075.9375,0.05292402033775909,21398574714.710743,404326326272
run_1_repetition_5,performance,media,medium,performance_media_medium,158.7,6087.683898925796,1821.6002197265625,4266.083679199233,4.82,37.04,116.84,0.0064894730222246,140,220,250,280,120.83477926254272,19.62661285907769,2790.8125,0.053055713933031996,21451821902.28099,404326326272
run_29_repetition_8,ondemand,media,high,ondemand_media_high,206,5267.551879882783,1354.2012939453125,3913.350585937471,6.16,48.03,151.81,0.00522536910239794,160,260,300,720,121.61067867279051,21.385221196002654,1087.125,0.05368161180816284,21704888890.754097,404326326272
run_31_repetition_8,ondemand,home_timeline,medium,ondemand_home_timeline_medium,20.19,3120.806823730469,416.563720703125,2704.243103027344,0,20.19,0,0.01364411591143054,71,90,110,140,120.78600597381592,5.115434882331117,1252.8125,0.0543110296546903,21959379096.330578,404326326272
run_35_repetition_3,ondemand,compose_post,high,ondemand_compose_post_high,205.04,6557.225708007849,1739.9434814453198,4817.282226562529,8.2,57.77,139.07,0.0018952832794831,330,1200,1500,2100,120.6909155845642,33.314857069695414,1129.6875,0.054186393621008105,21908985466.710743,404326326272
run_17_repetition_8,powersave,compose_post,high,powersave_compose_post_high,410.81000000000006,5372.757568359375,1641.1934204101562,3731.564147949219,12.03,104.81,293.97,0.00185977360535202,390,1100,1500,2000,121.43901014328004,65.27925096989655,799.59375,0.05437607910120421,21985680300.065575,404326326272
run_46_repetition_9,schedutil,media,medium,schedutil_media_medium,186.87,5773.2044677734375,1684.0277099609375,4089.1767578125,5.41,56.14,125.32,0.00646561119670626,140,220,250,280,120.8564476966858,21.472097100797765,1484.34375,0.05466889709713871,22104074324.628098,404326326272
run_37_repetition_10,conservative,media,medium,conservative_media_medium,152.37,4900.0263671875,1265.1724853515625,3634.8538818359375,6.33,44.94,101.1,0.0065741939787459704,140,210,250,290,120.89046883583067,27.297442473349026,1036.78125,0.05515581539552647,22300948211.409836,404326326272
run_7_repetition_11,performance,compose_post,medium,performance_compose_post_medium,243.86,7576.147216796875,2279.0308227539062,5297.116394042969,10.48,58.3,175.08,0.00430559583075705,240,350,380,470,120.55285668373108,29.445601504619336,2806.25,0.055564242349080764,22466085981.090908,404326326272
run_1_repetition_10,performance,media,medium,performance_media_medium,168.74,6063.992797851555,1818.803283691399,4245.189514160156,5.92,44.94,117.88,0.00638569059275802,140,220,260,290,120.84489798545836,19.464561886777556,2739.875,0.05585703952074128,22584471585.85124,404326326272
run_47_repetition_11,schedutil,media,high,schedutil_media_high,129.98000000000002,5670.58154296875,1622.375,4048.20654296875,5.7,37.6,86.68,0.00525673533436399,160,250,300,700,121.65709519386292,20.247949790270596,1704.375,0.0564819346657335,22837133144.13115,404326326272
run_42_repetition_2,conservative,compose_post,low,conservative_compose_post_low,238.17000000000002,5758.394348144531,1406.5867309570312,4351.8076171875,8.82,64.45,164.9,0.01541115979154606,67,78,82,84,120.6933126449585,32.89679488079422,949.21875,0.05700677446593945,23049339692.429752,404326326272
run_32_repetition_10,ondemand,home_timeline,high,ondemand_home_timeline_high,17.33,3214.928222656279,479.5696411132813,2735.358581542998,0,17.33,0,0.01280930741151622,71,90,130,170,121.16863131523132,5.684293734734175,1064.71875,0.05718718638396081,23122284980.459015,404326326272
run_8_repetition_13,performance,compose_post,high,performance_compose_post_high,238.62,7451.489379882805,2183.9226074218677,5267.5667724609375,5.77,45.14,187.71,0.00184910062911711,310,1400,1800,2600,120.58512353897096,28.979522781231065,2774.84375,0.05713432588699856,23100912089.917355,404326326272
run_32_repetition_11,ondemand,home_timeline,high,ondemand_home_timeline_high,17.53,3204.0863037109084,462.8215942382813,2741.264709472627,0,17.53,0,0.01236341694883197,74,93,130,170,121.18040347099304,5.582240648888296,1079.625,0.05733176391122203,23180741480.918034,404326326272
run_11_repetition_1,powersave,media,high,powersave_media_high,268.03999999999996,4655.683654785156,1327.5575561523438,3328.1260986328125,10.25,91.28,166.51,0.00530655431371386,160,270,300,730,122.33170795440674,45.11322488581262,799.78125,0.05758569612169127,23283412958.69919,404326326272
run_17_repetition_10,powersave,compose_post,high,powersave_compose_post_high,249.59,5264.981689453183,1568.5225219726562,3696.459167480527,9.72,86.18,153.69,0.0017645573995924,420,1100,1700,2100,121.41392302513124,63.87275279728604,799.625,0.05801017546736738,23455041133.114754,404326326272
run_45_repetition_9,schedutil,media,low,schedutil_media_low,140.88,5865.800170898408,1604.2274780273438,4261.572692871065,7.25,31.22,102.41,0.06367175960647177,16,22,23,27,120.59568667411804,20.29110090850183,1574.53125,0.05864397755202221,23711304001.586777,404326326272
run_3_repetition_6,performance,home_timeline,low,performance_home_timeline_low,14.96,5076.742614746094,1455.2907104492188,3621.451904296875,0,14.96,0,0.07278493737342617,14,17,18,19,120.53226280212402,2.8063033633857724,2805.65625,0.05919353870533761,23933506043.768597,404326326272
run_53_repetition_4,schedutil,compose_post,high,schedutil_compose_post_high,161.71,7356.561828613223,2183.1920166015625,5173.3698120116605,6.22,48.77,106.72,0.00189067636882474,340,1100,1700,2200,120.67723846435548,30.188217411572037,1857,0.059152357498146874,23916855397.55372,404326326272
run_21_repetition_6,userspace,home_timeline,low,userspace_home_timeline_low,39.18,5070.4908447265625,1517.2188110351562,3553.2720336914062,0,39.18,0,0.07389192975984044,14,17,17,18,121.33647108078004,5.625090105474489,1159.34375,0.0593132330979729,23981901637.81818,404326326272
run_32_repetition_13,ondemand,home_timeline,high,ondemand_home_timeline_high,18.98,3193.2301635742188,444.8195190429687,2748.41064453125,0,18.98,0,0.01237559816410916,74,93,130,160,121.13573861122131,5.735954556721034,1132.5,0.05937269229713149,24005942557.37705,404326326272
run_12_repetition_4,powersave,home_timeline,low,powersave_home_timeline_low,36.3,3188.2971727539257,444.7401123046875,2743.557060449238,0,36.3,0,0.07269471367425212,14,17,17,18,121.35922360420228,7.303261768882024,799.8125,0.059305937655165925,23978951898.229507,404326326272
run_1_repetition_9,performance,media,medium,performance_media_medium,157.34,6059.4178466796875,1805.2962036132812,4254.121643066406,4.07,35.39,117.88,0.0064947912791407,140,210,250,280,120.74849605560304,19.704354236933817,2764.09375,0.05938587029847514,24011270770.247932,404326326272
run_33_repetition_0,ondemand,compose_post,low,ondemand_compose_post_low,288.34000000000003,5890.162902832046,1407.8713989257958,4482.29150390625,8.25,75.82,204.27,0.01756920435840759,55,75,80,80,120.65289616584778,32.01472403152176,1169.1875,0.06004605090375768,24278199169.05785,404326326272
run_27_repetition_11,ondemand,media,low,ondemand_media_low,238.29000000000002,5436.700683593735,1545.952758789048,3890.747924804687,7.15,72.2,158.94,0.06257717474261423,16,22,24,29,120.66499042510986,24.210877005457267,1076.1875,0.06031986029858861,24388907515.768597,404326326272
run_10_repetition_6,powersave,media,medium,powersave_media_medium,387.37,4718.475341796875,1389.0359497070312,3329.439392089844,14.29,104.43,268.65,0.0072157684237043,130,210,240,290,121.57421731948853,46.860449292376394,799.59375,0.060810108718521355,24587127858.360657,404326326272
run_32_repetition_3,ondemand,home_timeline,high,ondemand_home_timeline_high,21.39,3253.9617309570312,468.3515625,2785.6101684570312,0,21.39,0,0.01237604727318498,73,93,130,170,121.22752046585084,5.781192105049724,1051.78125,0.06157389323742111,24895946046.95082,404326326272
run_3_repetition_1,performance,home_timeline,low,performance_home_timeline_low,17.68,5175.5438232421875,1506.0697631835938,3669.4740600585938,0,17.68,0,0.07424596009546737,13,17,17,18,120.5213303565979,2.898374155286915,2759.09375,0.061568099202464796,24893603366.082645,404326326272
run_19_repetition_0,userspace,media,medium,userspace_media_medium,156.46,5970.179504394531,1764.396484375,4205.783020019531,4.84,43.36,108.26,0.00620312722376742,150,220,260,290,120.87752032279968,18.978607082169905,2931.65625,0.06144101445101797,24842219655.404957,404326326272
run_49_repetition_3,schedutil,home_timeline,medium,schedutil_home_timeline_medium,34.75,3004.705444335952,412.67236328126455,2592.0330810546875,0,34.75,0,0.01401266840186783,69,87,110,130,120.8417980670929,7.431004598521249,1578.78125,0.06200791329300572,25071431781.55372,404326326272
run_36_repetition_6,conservative,media,low,conservative_media_low,223.01,5208.427734375015,1531.1315307617333,3677.2962036132817,8.13,68.26,146.62,0.07386722766062914,13,19,21,28,120.725093126297,32.28132417225394,1051.3125,0.062019955863935265,25076300910.01653,404326326272
run_29_repetition_1,ondemand,media,high,ondemand_media_high,186.54,5268.49536132811,1356.9867553710792,3911.5086059570312,5.63,46.25,134.66,0.00528135497114308,160,250,290,710,121.6492075920105,22.062221918194016,1091.53125,0.06261982637217609,25318844348.85246,404326326272
run_36_repetition_1,conservative,media,low,conservative_media_low,213.89,5190.451477050781,1503.850830078125,3686.600646972656,8.6,41.5,163.79,0.07316442598802649,13,19,21,27,120.72071743011476,32.13277587343839,962.03125,0.06310831705731246,25516353992.991737,404326326272
run_18_repetition_11,userspace,media,low,userspace_media_low,289.99,5465.653320312529,1559.225585937529,3906.427734375,8.75,89.71,191.53,0.08571710969961087,11,16,18,24,121.3370373249054,40.89661988994626,874.8125,0.06378466677083251,25789819987.934425,404326326272
run_21_repetition_8,userspace,home_timeline,low,userspace_home_timeline_low,33.45,3270.601196289048,492.7991333007813,2777.8020629882667,0,33.45,0,0.07290957175501862,14,17,17,18,121.16276335716248,7.3125294404150525,906.09375,0.06422031798846953,25965965244.29752,404326326272
run_47_repetition_2,schedutil,media,high,schedutil_media_high,134.74,5532.1072998046875,1577.9949340820167,3954.112365722671,4.88,39.64,90.22,0.0048756948573511,170,270,310,820,121.70237565040588,18.998069808131362,1660.53125,0.06426235188877492,25982960656.786884,404326326272
run_39_repetition_2,conservative,home_timeline,low,conservative_home_timeline_low,38.85,3184.2701416015625,449.28704833984375,2734.9830932617188,0,38.84,0.01,0.07383781577512001,14,17,17,18,120.70270872116087,7.177060815020781,1022.6875,0.0648421239345956,26217377758.14876,404326326272
run_4_repetition_1,performance,home_timeline,medium,performance_home_timeline_medium,13.39,4377.031249999971,1066.201477050752,3310.8297729492188,0,13.39,0,0.01412275882756119,69,87,100,130,120.71302604675292,3.107911126657336,2762.03125,0.06492470151598524,26250766048.26446,404326326272
run_12_repetition_9,powersave,home_timeline,low,powersave_home_timeline_low,29.6,3218.7302856445312,454.60266113279795,2764.1276245117333,0,29.57,0.03,0.07427378929654196,13,17,17,18,121.3649833202362,7.482252994155298,799.6875,0.06488499575372683,26234711963.27869,404326326272
run_15_repetition_10,powersave,compose_post,low,powersave_compose_post_low,350.04999999999995,5095.3055419921875,1485.4281005859375,3609.87744140625,15.39,124.25,210.41,0.00971469810492249,98,120,150,150,121.36058974266052,54.991236551344166,799.75,0.06476603244030892,26186611963.80328,404326326272
run_1_repetition_1,performance,media,medium,performance_media_medium,166.37,6192.050964355469,1886.5376586914065,4305.5133056640625,5.7,41.71,118.96,0.00645762830459232,140,220,250,280,120.74906945228577,19.60564990230828,2756.53125,0.06514090986550194,26338184775.933884,404326326272
run_3_repetition_7,performance,home_timeline,low,performance_home_timeline_low,16.040000000000003,5167.157287597642,1513.259643554673,3653.8976440429688,0,16.03,0.01,0.07326103475651316,14,17,17,18,120.5269067287445,2.943985062458914,2805.53125,0.0657052048518005,26566344094.677685,404326326272
run_13_repetition_3,powersave,home_timeline,medium,powersave_home_timeline_medium,27.66,3108.4102172851417,464.5977172851417,2643.8125,0,27.65,0.01,0.01402326973523917,69,87,100,130,121.5732102394104,8.687281090491375,799.875,0.06575499452151101,26586475368.918034,404326326272
run_16_repetition_2,powersave,compose_post,medium,powersave_compose_post_medium,348.45000000000005,5416.115966796875,1655.2799682617188,3760.835998535156,12.51,96.89,239.05,0.00342332350075071,260,470,530,610,121.39893460273744,65.12595099873353,799.65625,0.06568747337126914,26559174790.29508,404326326272
run_28_repetition_0,ondemand,media,medium,ondemand_media_medium,160.49,5724.36767578125,1704.4758911132812,4019.8917846679688,6.09,42.64,111.76,0.00641849468414642,140,220,250,280,120.9020538330078,22.857150651452958,1054.09375,0.06598857486193552,26680918049.85124,404326326272
run_42_repetition_7,conservative,compose_post,low,conservative_compose_post_low,260.14,5718.891357421875,1380.9453735351562,4337.945983886719,8.8,88.22,163.12,0.01544367120434337,67,81,83,84,120.698237657547,32.62747053698875,948.90625,0.06661852081877631,26935621784.330578,404326326272
run_25_repetition_11,userspace,compose_post,medium,userspace_compose_post_medium,375.38,6905.781494140654,2339.0485229492188,4566.732971191435,18.8,140.51,216.07,0.00359503278153594,270,440,470,510,121.3884572982788,58.77615690970276,881.09375,0.06675378992988187,26990314647.081966,404326326272
run_41_repetition_1,conservative,home_timeline,high,conservative_home_timeline_high,35.69,3150.3678588866896,460.9142456054687,2689.453613281221,0,35.69,0,0.01271553475353718,72,90,130,160,121.25685906410216,7.859735115156433,911.28125,0.06691843758496287,27056886028.590164,404326326272
run_17_repetition_14,powersave,compose_post,high,powersave_compose_post_high,531.62,5402.127929687471,1650.3580322265625,3751.769897460909,9.02,118.92,403.68,0.00193529688444713,410,910,1200,1500,121.43231296539308,66.57299430063756,799.65625,0.06689313442517687,27046655294.95082,404326326272
run_30_repetition_0,ondemand,home_timeline,low,ondemand_home_timeline_low,22.75,3210.7380981445312,450.50384521481465,2760.2342529297166,0,22.75,0,0.0721930593700365,14,17,18,18,120.64911842346191,5.208937986038071,1088.5,0.06705639329916682,27112665155.70248,404326326272
run_33_repetition_5,ondemand,compose_post,low,ondemand_compose_post_low,207.35,6044.702819824219,1449.7182006835938,4594.984619140625,5.45,58.83,143.07,0.01761587546877857,57,69,73,74,120.61169958114624,33.10371788717376,1256.96875,0.06703998074490705,27106029127.933884,404326326272
run_8_repetition_11,performance,compose_post,high,performance_compose_post_high,234.69,7516.393554687471,2230.3697509765625,5286.023803710908,4.66,74.91,155.12,0.00185077746981081,330,1300,1700,2600,120.58702278137208,29.31155491467904,2706.34375,0.06723273446724894,27183964532.363636,404326326272
run_37_repetition_2,conservative,media,medium,conservative_media_medium,222.06,4729.944946289121,1196.0438842773438,3533.901062011777,7.4,46.09,168.57,0.00607947316031123,160,230,270,300,121.09182071685792,26.14615183091555,1052.46875,0.06733722462545812,27226212654.163933,404326326272
run_38_repetition_4,conservative,media,high,conservative_media_high,184.39,4860.5323486328125,1222.3815307616896,3638.150817871123,7,37.01,140.38,0.0052499752956529,160,250,300,710,121.7156994342804,26.548316193408652,1037.15625,0.06784503855896343,27431535196.32787,404326326272
run_38_repetition_7,conservative,media,high,conservative_media_high,221.35000000000002,4851.348876953125,1217.8717041015625,3633.4771728515625,6.22,56.17,158.96,0.00530007755054838,160,250,300,700,121.67295670509338,26.517558548294126,953.1875,0.06857453787926814,27726490976.52459,404326326272
run_3_repetition_14,performance,home_timeline,low,performance_home_timeline_low,17.42,5264.909721582022,1555.766357421875,3709.143364160147,0,17.41,0.01,0.07444228673459033,13,17,17,18,120.51760244369508,2.9418768914616553,2848.65625,0.0693368754964561,28034724144.661156,404326326272
run_18_repetition_9,userspace,media,low,userspace_media_low,150.66,6979.033020019531,2315.8948974609375,4663.138122558594,6.27,39.56,104.83,0.06800100856687213,14,21,23,26,120.5347626209259,18.746546593640957,2754.8125,0.06940648060031708,28062867320.595043,404326326272
run_34_repetition_12,ondemand,compose_post,medium,ondemand_compose_post_medium,260.34,6151.684265136721,1367.9456787109375,4783.738586425783,6.97,59.55,193.82,0.00396278169014805,280,360,410,580,120.70740818977356,34.17073310988624,1041.53125,0.06975008925165174,28201797344.26446,404326326272
run_52_repetition_1,schedutil,compose_post,medium,schedutil_compose_post_medium,201.91000000000003,7562.409545898434,2272.5965576171875,5289.812988281246,5.04,71.58,125.29,0.00414461809301823,250,350,370,450,120.63866925239564,31.28465612254237,1584.09375,0.06982740771600422,28233059234.909092,404326326272
